PL_Code,Description,Business_Unit,Criticality_Class,Forecast_Method,Forecast_Annual,Forecast_Monthly,Lead_Time_Days,Demand_During_LT,Safety_Stock,ROP,Current_Stock,Reorder_Gap,Stock_Status
565094803572,AC to DC Converter to monitor 110VAC Analog inputs in the existing RTUs,MAS,Non-Critical,TSB,0.77,0.064,77.0,0.16,5.43,5.59,0.0,5.59,Critical Shortage
539811050022,SMPS based Integrated Power Supply(IPS) system for LC gate/Auto Hut as per RDSO Specification RDSO/S....,MAS,Critical,SBA,9.57,0.797,75.0,1.97,3.5,5.47,2.0,3.47,Critical Shortage
567903070027,Protocol Converter to seamlessly interface with Datalogger and EI equipment,MAS,Non-Critical,SBA,11.4,0.95,159.5,4.98,0.48,5.46,2.0,3.46,Critical Shortage
539869590130,1 KVA Online UPS with Battery,MAS,Non-Critical,SBA,7.6,0.633,200.0,4.16,1.29,5.45,0.0,5.45,Critical Shortage
726001400138,NEPTUNE HANDHELD BRUSH CUTTER / LINE TRIMMER,MAS,Non-Critical,SBA,45.6,3.8,38.0,4.74,0.71,5.45,0.0,5.45,Critical Shortage
560402860580,INPUT AMPLIFIER MODULE (UP) OF ALTPRO MSDAC,MAS,Critical,SBA,27.02,2.252,33.0,2.44,2.98,5.42,0.0,5.42,Critical Shortage
47200250,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262/85 CONFOR....,MAS,Critical,SBA,15.32,1.277,31.0,1.3,4.08,5.38,12.0,-6.62,Excess
560800130801,UP GRADATION OF HASSDAC SYSTEM FROM VERSION S002 TO S003 OF GG TRONICS. This willinclude: 1. Replace....,MAS,Critical,TSB,2.78,0.232,138.0,1.05,4.29,5.34,0.0,5.34,Critical Shortage
564601280053,Analog scanner Card with controller suitable for M/s Efftronics make Data logger as per Spec:IRS:S-9....,MAS,Critical,SBA,22.8,1.9,57.0,3.56,1.77,5.33,6.0,-0.67,Healthy
560613030028,"Power Card, IPU6C for Kyosan make EI",MAS,Critical,SBA,7.43,0.619,131.0,2.66,2.56,5.22,3.0,2.22,Shortage
560610480321,"IF Card, FSI02-B for Kyosan make EI",MAS,Critical,SBA,7.43,0.619,131.0,2.66,2.56,5.22,3.0,2.22,Shortage
560610480333,"I/O Card, FIO7-[P] for EI Kyosan",MAS,Critical,SBA,7.43,0.619,131.0,2.66,2.56,5.22,3.0,2.22,Shortage
560613610045,"IF Card, FSI02-B EX for Kyosan make EI",MAS,Critical,SBA,7.43,0.619,131.0,2.66,2.56,5.22,3.0,2.22,Shortage
560613610057,"I/O Card, EXTFIO7-(P) for Kyosan make EI",MAS,Critical,SBA,7.43,0.619,131.0,2.66,2.56,5.22,3.0,2.22,Shortage
560613020047,"I/O Card, DID for Kyosan make EI",MAS,Critical,SBA,7.43,0.619,131.0,2.66,2.56,5.22,3.0,2.22,Shortage
560607080029,GALLANT DC-DC CONVERTOR (110V/50V DC/5Amps),MAS,Non-Critical,SBA,7.42,0.618,190.0,3.86,1.15,5.01,10.0,-4.99,Healthy
549006091114,RAIL DEFLECTOR,MAS,Non-Critical,SBA,74.0,6.167,11.0,2.23,2.72,4.95,0.0,4.95,Critical Shortage
727901719596,ELECTRICAL DRILLING MACHINE 110V/550W 13 MM SPEED DRILL,MAS,Non-Critical,SBA,3.54,0.295,354.0,3.43,1.5,4.93,0.0,4.93,Critical Shortage
560402911963,LIGHTNING PROTECTION BOARD (ZAG2Z) OF ALTPRO MSDAC,MAS,Critical,TSB,2.01,0.167,33.0,0.18,4.74,4.92,0.0,4.92,Critical Shortage
560407690031,Interface card for Reset Box for HASSDAC Motherboard for CEL MAKE HASSDAC as per RDSO Specification ....,MAS,Critical,SBA,14.57,1.214,61.0,2.43,2.47,4.9,3.0,1.9,Shortage
565094320354,Electrical Operating Panel for Lifting barrier Gate(With Relay) PTJ Make,MAS,Critical,SBA,2.72,0.227,283.0,2.11,2.76,4.87,2.0,2.87,Critical Shortage
508503570895,Earth Leakage Detector (12  channel) as per RDSO specification no. RDSO/SPN/256/2002 or latest,MAS,Critical,SBA,3.01,0.251,101.0,0.83,3.96,4.79,19.0,-14.21,Excess
563000014256,IRS Point Machine 220mm Stroke (400V AC Immunity) PTJ Make,MAS,Critical,TSB,57.58,4.798,5.5,0.87,3.92,4.79,0.0,4.79,Critical Shortage
560613610070,"Power Supply for SPHC-TT, SPHC-PW for Kyosan make EI",MAS,Critical,SBA,11.4,0.95,116.0,3.62,1.15,4.77,0.0,4.77,Critical Shortage
539805734220,Junction Type Route Indicator - 1 way,MAS,Non-Critical,SBA,10.75,0.896,81.5,2.4,2.33,4.73,9.0,-4.27,Healthy
560403320063,Relay Drive Card for CEL MAKE HASSDAC as per RDSO Specification No. RDSO/SPN/177/2012 with version 3....,MAS,Critical,SBA,14.77,1.231,52.0,2.1,2.51,4.61,0.0,4.61,Critical Shortage
565000075991,Calling On Board,MAS,Non-Critical,SBA,114.0,9.5,11.0,3.43,1.14,4.57,0.0,4.57,Critical Shortage
539883710233,EI Main Rack for Kyosan make,MAS,Non-Critical,SBA,11.4,0.95,133.0,4.15,0.4,4.55,0.0,4.55,Critical Shortage
567900698091,Microlok - II Power Supply PCB Ansaldo Male,MAS,Critical,SBA,4.29,0.357,193.0,2.27,2.25,4.52,2.0,2.52,Critical Shortage
565172845440,Analog protection strip PCB card suitable for M/s Efftronics make Data logger as per Spec:IRS:S-99/....,MAS,Critical,SBA,22.8,1.9,57.0,3.56,0.9,4.46,8.0,-3.54,Healthy
560412050036,Analog Card without controller suitable for Efftronics make RTU as per Spec: IRS: S-99/2006 (Amdt-3),MAS,Critical,SBA,15.3,1.275,57.0,2.39,2.0,4.39,3.0,1.39,Shortage
567901800040,2KVA AVR suitable for M/S Statcon make IPS conforming to RDSO Spec:No:RDSO/SPN/165/2012 Version 3 or....,MAS,Critical,SBA,1.52,0.127,368.0,1.53,2.86,4.39,5.0,-0.61,Healthy
559003640111,Modem Card for CEL MAKE HASSDAC as per RDSO Specification No. RDSO/SPN/177/2012 with version 3 or la....,MAS,Critical,SBA,11.4,0.95,52.0,1.62,2.72,4.34,0.0,4.34,Critical Shortage
560402890315,RELAY OUTPUT  MODULE (RE) OF ALTPRO MSDAC,MAS,Critical,SBA,19.21,1.601,33.0,1.74,2.59,4.33,0.0,4.33,Critical Shortage
570109490283,Industrial Grade Embedded Fanless PC with all accessories,MAS,Critical,SBA,6.4,0.533,147.0,2.58,1.64,4.22,6.0,-1.78,Healthy
430200021416,Digital Multimeter make Rishi 18S,MAS,Non-Critical,SBA,10.68,0.89,97.0,2.84,1.34,4.18,0.0,4.18,Critical Shortage
539805771483,FRP Shunt Signal unit,MAS,Critical,SBA,11.4,0.95,59.5,1.86,2.3,4.16,3.0,1.16,Shortage
521501630045,MULTIFUNCTION XEROX MACHINE MFM,MAS,Non-Critical,SBA,22.8,1.9,43.0,2.68,1.42,4.1,0.0,4.1,Critical Shortage
565198272730,DOUBLE BED DEMINERALISED-300 LTR PER HOUR CAPACITY WITH IN BUILT PREFILTERATIONS EXCHANGING TYPE WIT....,MAS,Non-Critical,SBA,12.0,1.0,101.0,3.32,0.75,4.07,0.0,4.07,Critical Shortage
549007201092,CLS Ladder 4.5Mtrs with Platform and Clamps,MAS,Critical,TSB,12.71,1.059,3.0,0.1,3.95,4.05,0.0,4.05,Critical Shortage
559003640135,Auto Reset Card for CEL MAKE HASSDAC as per RDSO Specification No. RDSO/SPN/177/2012 with version 3 ....,MAS,Critical,SBA,9.71,0.809,61.0,1.62,2.42,4.04,3.0,1.04,Shortage
565094804424,Local Report System (LRS),MAS,Non-Critical,SBA,8.51,0.709,65.0,1.51,2.52,4.03,0.0,4.03,Critical Shortage
560402912256,Supply of MSDAC spares of FRAUSCHER make Evaluation board AEB 101 (Version-GS04 Part no.24050 as per....,MAS,Critical,SBA,7.6,0.633,95.0,1.98,2.05,4.03,6.0,-1.97,Healthy
570140713948,HP Intel Core i7 All-in-One PC with 23.8-inch display and Windows 11 Pro,MAS,Non-Critical,SBA,34.2,2.85,33.0,3.09,0.9,3.99,0.0,3.99,Critical Shortage
563000220026,"DC Motor 110V,0.59HP, 1700RPM (Point Machine)",MAS,Non-Critical,TSB,33.31,2.776,14.5,1.32,2.6,3.92,13.0,-9.08,Excess
560412070035,Power supply Card suitable for Efftronics make RTU as per Spec: IRS: S-99/2006 (Amdt-3),MAS,Critical,SBA,14.96,1.247,57.0,2.33,1.59,3.92,5.0,-1.08,Healthy
560400024268,Microlok-II Vital Output PCB (Ansaldo),MAS,Critical,SBA,1.96,0.163,193.0,1.04,2.85,3.89,2.0,1.89,Shortage
560800130709,High Availability Single Section DIgital Axle Counter System(HASSDAC) with dual track sensor as per ....,MAS,Critical,TSB,1.01,0.084,90.5,0.25,3.63,3.88,0.0,3.88,Critical Shortage
560601471320,VITAL CUT OFF RELAY (VCOR) ANSALDO Make,MAS,Critical,SBA,3.66,0.305,193.0,1.93,1.84,3.77,2.0,1.77,Shortage
567919890025,110V/20Amps SMR module of M/s. Statcon make IPS conforming to RDSO/SPN/165/2012 (version3.0) or late....,MAS,Critical,SBA,5.97,0.497,129.0,2.11,1.62,3.73,0.0,3.73,Critical Shortage
559003640123,Reset card of Reset Box for CEL MAKE HASSDAC as per RDSO Specification No. RDSO/SPN/177/2012 with ve....,MAS,Critical,SBA,6.76,0.563,61.0,1.13,2.55,3.68,1.0,2.68,Critical Shortage
787902055227,Kent RO Fully automatic with auto cut off UV+UF Potable Water Purification System,MAS,Non-Critical,TSB,4.84,0.403,38.0,0.5,3.12,3.62,0.0,3.62,Critical Shortage
508501090018,LAN Tester,MAS,Non-Critical,SBA,11.4,0.95,103.0,3.21,0.33,3.54,0.0,3.54,Critical Shortage
539801568695,Power Supply Module for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013 Ver 3.0 or latest,MAS,Critical,SBA,4.72,0.393,127.5,1.65,1.87,3.52,1.0,2.52,Critical Shortage
560400240615,Signal Conditioner Card No.1 (SCC1) for CEL MAKE HASSDAC as per RDSO Specification No. RDSO/SPN/177/....,MAS,Critical,SBA,6.18,0.515,52.0,0.88,2.51,3.39,0.0,3.39,Critical Shortage
560404260141,Signal Conditioner Card No.2 (SCC2) for CEL MAKE HASSDAC as per RDSO Specification No .RDSO/SPN/177/....,MAS,Critical,SBA,6.18,0.515,52.0,0.88,2.51,3.39,0.0,3.39,Critical Shortage
560400032540,WEB DETECTORS FOR SINGLE SECTION DIGITAL TYPE AXLE COUNTER AS PER RDSO/SPN/177/2012(VER-3)(LATEST VE....,MAS,Critical,TSB,1.56,0.13,38.0,0.16,3.2,3.36,0.0,3.36,Critical Shortage
565172845439,64 Digital input stack card suitable for M/s Efftronics make Data logger as per Spec: IRS:S-99/2006 ....,MAS,Critical,SBA,13.41,1.117,57.0,2.09,1.25,3.34,6.0,-2.66,Healthy
560601181638,Microlok -II Central Processing Unit PCB Ansaldo Make,MAS,Critical,SBA,2.96,0.247,193.0,1.56,1.77,3.33,2.0,1.33,Shortage
567900616750,Laser Distance Meter,MAS,Non-Critical,SBA,9.52,0.793,79.0,2.06,1.12,3.18,3.0,0.18,Shortage
